Ticker_ID,Asset_ID,Current_Price,Volatility_Index,Timestamp
TKR_005409,AST_01044,837.32,15.2,2026-05-06 08:46:50
TKR_005410,AST_01017,633.6,75.01,2026-05-06 21:46:50
TKR_005411,AST_01020,325.62,67.46,2026-04-08 18:46:50
TKR_005412,AST_01004,103.45,69.46,2026-04-17 07:46:50
TKR_005413,AST_01043,170.84,19.8,2026-05-06 12:46:50
TKR_005414,AST_01044,918.69,13.76,2026-04-28 23:46:50
TKR_005415,AST_01027,277.95,52.97,2026-04-15 10:46:50
TKR_005416,AST_01038,305.69,79.48,2026-04-20 10:46:50
TKR_005417,AST_01031,258.73,56.25,2026-04-15 12:46:50
TKR_005418,AST_01005,618.91,15.74,2026-05-02 07:46:50
TKR_005419,AST_01009,676.92,37.27,2026-04-20 20:46:50
TKR_005420,AST_01023,258.96,17.16,2026-04-08 09:46:50
TKR_005421,AST_01005,609.32,38.56,2026-04-13 17:46:50
TKR_005422,AST_01001,237.55,70.46,2026-04-10 02:46:50
TKR_005423,AST_01000,105.33,73.36,2026-04-18 00:46:50
TKR_005424,AST_01015,536.42,31.08,2026-04-26 21:46:50
TKR_005425,AST_01031,249.07,64.79,2026-04-09 13:46:50
TKR_005426,AST_01023,254.73,23.69,2026-04-16 23:46:50
TKR_005427,AST_01006,706.8,53.41,2026-04-12 12:46:50
TKR_005428,AST_01021,287.32,19.53,2026-04-22 20:46:50
TKR_005429,AST_01020,364.34,37.88,2026-04-27 06:46:50
TKR_005430,AST_01020,379.34,26.97,2026-04-17 20:46:50
TKR_005431,AST_01024,273.51,75.24,2026-04-16 12:46:50
TKR_005432,AST_01012,864.45,48.51,2026-04-26 05:46:50
TKR_005433,AST_01046,866.44,30.39,2026-04-22 06:46:50
TKR_005434,AST_01044,892.26,19.74,2026-04-10 13:46:50
TKR_005435,AST_01019,293.43,15.18,2026-04-15 04:46:50
TKR_005436,AST_01038,404.1,58.42,2026-04-23 17:46:50
TKR_005437,AST_01034,231.71,66.86,2026-04-09 11:46:50
TKR_005438,AST_01038,393.91,34.85,2026-04-28 03:46:50
TKR_005439,AST_01041,901.66,37.97,2026-04-24 20:46:50
TKR_005440,AST_01048,365.19,16.9,2026-04-18 13:46:50
TKR_005441,AST_01014,134.66,50.27,2026-04-24 17:46:50
TKR_005442,AST_01028,893.36,58.33,2026-04-20 00:46:50
TKR_005443,AST_01009,673.43,39.12,2026-04-19 15:46:50
TKR_005444,AST_01005,584.29,31.83,2026-04-11 23:46:50
TKR_005445,AST_01029,648.88,16.83,2026-05-03 15:46:50
TKR_005446,AST_01046,854.4,66.71,2026-04-30 02:46:50
TKR_005447,AST_01007,196.74,75.09,2026-04-08 20:46:50
TKR_005448,AST_01047,495.17,49.19,2026-04-15 17:46:50
TKR_005449,AST_01029,638.09,54.83,2026-04-15 20:46:50
TKR_005450,AST_01027,285.6,41.47,2026-04-17 19:46:50
TKR_005451,AST_01027,266.97,62.66,2026-04-17 06:46:50
TKR_005452,AST_01004,99.54,32.82,2026-04-23 17:46:50
TKR_005453,AST_01029,660.71,54.74,2026-04-11 15:46:50
TKR_005454,AST_01038,309.96,42.05,2026-04-20 18:46:50
TKR_005455,AST_01011,106.08,51.31,2026-05-04 09:46:50
TKR_005456,AST_01043,163.34,22.81,2026-04-12 07:46:50
TKR_005457,AST_01044,885.55,50.24,2026-04-12 13:46:50
TKR_005458,AST_01027,280.38,55.17,2026-04-13 17:46:50
TKR_005459,AST_01011,98.16,32.02,2026-04-25 09:46:50
TKR_005460,AST_01028,917.25,43.92,2026-04-24 11:46:50
TKR_005461,AST_01012,849.48,44.65,2026-05-04 17:46:50
TKR_005462,AST_01043,166.39,15.79,2026-04-23 14:46:50
TKR_005463,AST_01001,180.51,30.21,2026-05-03 09:46:50
TKR_005464,AST_01049,979.33,48.48,2026-04-23 00:46:50
TKR_005465,AST_01007,239.44,47.94,2026-04-24 00:46:50
TKR_005466,AST_01048,381.93,79.28,2026-04-09 14:46:50
TKR_005467,AST_01006,700.71,71.24,2026-05-02 00:46:50
TKR_005468,AST_01002,738.73,79.58,2026-04-22 02:46:50
TKR_005469,AST_01049,962.35,34.54,2026-05-03 23:46:50
TKR_005470,AST_01045,773.22,64.94,2026-04-27 05:46:50
TKR_005471,AST_01013,811.67,51.78,2026-04-30 11:46:50
TKR_005472,AST_01010,160.47,28.71,2026-04-18 09:46:50
TKR_005473,AST_01032,260.27,62.51,2026-05-06 03:46:50
TKR_005474,AST_01026,853.81,18.88,2026-05-04 08:46:50
TKR_005475,AST_01008,837.99,63.3,2026-04-12 10:46:50
TKR_005476,AST_01043,168.79,53.95,2026-04-20 18:46:50
TKR_005477,AST_01024,265.97,46.09,2026-04-20 00:46:50
TKR_005478,AST_01017,661.64,44.16,2026-04-30 11:46:50
TKR_005479,AST_01037,410.53,78.05,2026-04-08 23:46:50
TKR_005480,AST_01040,703.69,37.84,2026-04-29 02:46:50
TKR_005481,AST_01027,270.19,29.85,2026-05-04 08:46:50
TKR_005482,AST_01035,512.95,72.59,2026-04-23 15:46:50
TKR_005483,AST_01048,390.96,42.17,2026-04-06 20:46:50
TKR_005484,AST_01007,239.47,39.95,2026-05-07 14:46:50
TKR_005485,AST_01044,859.71,71.21,2026-05-04 20:46:50
TKR_005486,AST_01017,636.9,56.52,2026-04-10 08:46:50
TKR_005487,AST_01041,868.71,58.96,2026-04-10 20:46:50
TKR_005488,AST_01014,128.17,24.94,2026-04-21 22:46:50
TKR_005489,AST_01004,104.61,10.65,2026-04-12 16:46:50
TKR_005490,AST_01044,894.11,43.44,2026-04-18 13:46:50
TKR_005491,AST_01014,128.28,35.73,2026-04-17 03:46:50
TKR_005492,AST_01019,289.23,57.4,2026-04-13 00:46:50
TKR_005493,AST_01004,104.3,40.81,2026-04-24 19:46:50
TKR_005494,AST_01046,908.42,53.13,2026-04-14 04:46:50
TKR_005495,AST_01028,846.01,18.62,2026-05-05 03:46:50
TKR_005496,AST_01046,855.64,19.79,2026-04-20 13:46:50
TKR_005497,AST_01017,671.36,60.48,2026-04-25 17:46:50
TKR_005498,AST_01018,886.57,56.09,2026-05-02 00:46:50
TKR_005499,AST_01019,229.53,55.23,2026-04-14 16:46:50
TKR_005500,AST_01015,561.75,46.98,2026-04-23 07:46:50
TKR_005501,AST_01000,124.3,39.46,2026-04-19 04:46:50
TKR_005502,AST_01034,237.45,63.93,2026-04-29 15:46:50
TKR_005503,AST_01001,240.74,76.41,2026-04-23 08:46:50
TKR_005504,AST_01025,687.84,39.08,2026-04-24 22:46:50
TKR_005505,AST_01044,880.39,20.69,2026-04-17 17:46:50
TKR_005506,AST_01005,634.74,20.88,2026-04-14 06:46:50
TKR_005507,AST_01020,383.3,14.63,2026-04-21 00:46:50
TKR_005508,AST_01044,838.31,16.03,2026-04-21 07:46:50
TKR_005509,AST_01027,262.82,56.63,2026-04-11 19:46:50
TKR_005510,AST_01042,353.98,59.1,2026-05-01 00:46:50
TKR_005511,AST_01010,164.2,67.58,2026-04-23 16:46:50
TKR_005512,AST_01016,597.93,28.81,2026-04-13 23:46:50
TKR_005513,AST_01007,223.04,14.47,2026-05-02 10:46:50
TKR_005514,AST_01045,760.92,35.21,2026-04-26 15:46:50
TKR_005515,AST_01031,218.14,72.6,2026-05-05 11:46:50
TKR_005516,AST_01043,166.73,13.08,2026-04-28 23:46:50
TKR_005517,AST_01000,116.01,75.18,2026-04-12 11:46:50
TKR_005518,AST_01002,761.15,39.36,2026-04-25 22:46:50
TKR_005519,AST_01020,388.75,50.01,2026-04-15 23:46:50
TKR_005520,AST_01007,196.88,78.7,2026-04-24 01:46:50
TKR_005521,AST_01025,706.58,31.75,2026-04-10 09:46:50
TKR_005522,AST_01005,587.86,49.47,2026-04-25 11:46:50
TKR_005523,AST_01019,298.65,79.85,2026-05-01 14:46:50
TKR_005524,AST_01049,978.81,27.16,2026-04-14 17:46:50
TKR_005525,AST_01000,121.85,58.54,2026-05-07 07:46:50
TKR_005526,AST_01000,124.42,60.91,2026-05-09 00:46:50
TKR_005527,AST_01006,713.1,77.28,2026-04-14 07:46:50
TKR_005528,AST_01009,730.7,72.81,2026-04-30 01:46:50
TKR_005529,AST_01033,895.11,62.35,2026-04-21 11:46:50
TKR_005530,AST_01037,441.63,15.24,2026-04-11 20:46:50
TKR_005531,AST_01036,157.06,28.27,2026-04-09 04:46:50
TKR_005532,AST_01020,369.94,41.69,2026-05-07 22:46:50
TKR_005533,AST_01014,137.32,50.93,2026-04-10 04:46:50
TKR_005534,AST_01009,688.12,18.45,2026-04-11 14:46:50
TKR_005535,AST_01022,626.39,28.55,2026-05-08 14:46:50
TKR_005536,AST_01007,232.91,52.23,2026-04-10 21:46:50
TKR_005537,AST_01013,775.99,27.38,2026-05-04 04:46:50
TKR_005538,AST_01022,625.78,67.41,2026-04-20 21:46:50
TKR_005539,AST_01011,102.39,48.51,2026-04-08 14:46:50
TKR_005540,AST_01006,691.65,14.32,2026-04-19 04:46:50
TKR_005541,AST_01049,941.77,54.12,2026-04-12 12:46:50
TKR_005542,AST_01041,922.92,15.25,2026-04-10 08:46:50
TKR_005543,AST_01004,105.94,16.44,2026-04-14 14:46:50
TKR_005544,AST_01021,261.98,74.69,2026-04-08 14:46:50
TKR_005545,AST_01027,262.12,57.82,2026-05-04 15:46:50
TKR_005546,AST_01011,99.53,41.22,2026-04-19 05:46:50
TKR_005547,AST_01009,683.34,30.66,2026-04-09 19:46:50
TKR_005548,AST_01026,789.63,36.81,2026-05-06 01:46:50
TKR_005549,AST_01026,802.92,79.59,2026-04-14 16:46:50
TKR_005550,AST_01034,233.53,35.14,2026-04-30 12:46:50
TKR_005551,AST_01034,227.18,37.19,2026-05-03 18:46:50
TKR_005552,AST_01011,97.03,66.75,2026-04-08 07:46:50
TKR_005553,AST_01017,666.61,63.68,2026-04-09 15:46:50
TKR_005554,AST_01014,130.12,47.36,2026-04-10 21:46:50
TKR_005555,AST_01047,516.47,78.79,2026-04-09 07:46:50
TKR_005556,AST_01024,268.27,51.48,2026-04-19 05:46:50
TKR_005557,AST_01047,488.41,59.04,2026-04-30 18:46:50
TKR_005558,AST_01036,166.74,66.73,2026-04-23 06:46:50
TKR_005559,AST_01031,192.62,52.12,2026-04-25 15:46:50
TKR_005560,AST_01001,224.08,19.13,2026-04-24 10:46:50
TKR_005561,AST_01045,730.68,20.34,2026-04-13 10:46:50
TKR_005562,AST_01045,790.82,70.25,2026-05-04 03:46:50
TKR_005563,AST_01004,101.69,17.07,2026-04-19 21:46:50
TKR_005564,AST_01019,283.39,54.75,2026-04-15 05:46:50
TKR_005565,AST_01031,259.08,75.02,2026-04-28 22:46:50
TKR_005566,AST_01022,630.86,61.38,2026-04-15 05:46:50
TKR_005567,AST_01018,895.21,76.41,2026-04-12 00:46:50
TKR_005568,AST_01025,655.61,52.17,2026-05-05 18:46:50
TKR_005569,AST_01039,270.21,19.85,2026-04-15 03:46:50
TKR_005570,AST_01047,495.57,71.97,2026-04-10 10:46:50
TKR_005571,AST_01005,619.89,33.5,2026-05-04 20:46:50
TKR_005572,AST_01000,94.48,17.56,2026-04-16 22:46:50
TKR_005573,AST_01000,116.21,38.98,2026-04-09 23:46:50
TKR_005574,AST_01024,286.37,65.21,2026-04-19 03:46:50
TKR_005575,AST_01036,155.87,15.16,2026-04-28 07:46:50
TKR_005576,AST_01002,776.83,15.19,2026-04-14 08:46:50
TKR_005577,AST_01010,156.95,75.93,2026-05-06 23:46:50
TKR_005578,AST_01005,629.83,59.32,2026-04-18 19:46:50
TKR_005579,AST_01027,285.78,21.0,2026-05-08 19:46:50
TKR_005580,AST_01006,712.34,48.79,2026-04-18 06:46:50
TKR_005581,AST_01046,854.15,16.71,2026-04-25 09:46:50
TKR_005582,AST_01025,663.94,35.26,2026-04-26 15:46:50
TKR_005583,AST_01027,278.5,43.62,2026-04-10 21:46:50
TKR_005584,AST_01006,703.89,15.74,2026-04-08 20:46:50
TKR_005585,AST_01007,231.92,16.38,2026-04-17 15:46:50
TKR_005586,AST_01034,224.16,41.2,2026-04-20 12:46:50
TKR_005587,AST_01016,601.18,49.5,2026-04-22 07:46:50
TKR_005588,AST_01009,672.11,34.07,2026-05-02 03:46:50
TKR_005589,AST_01034,220.94,14.27,2026-04-21 18:46:50
TKR_005590,AST_01024,282.44,75.55,2026-05-04 17:46:50
TKR_005591,AST_01036,154.52,73.19,2026-05-06 09:46:50
TKR_005592,AST_01045,787.3,57.43,2026-04-09 16:46:50
TKR_005593,AST_01039,257.58,76.43,2026-04-10 00:46:50
TKR_005594,AST_01010,156.42,15.49,2026-04-14 04:46:50
TKR_005595,AST_01043,160.71,51.65,2026-04-21 20:46:50
TKR_005596,AST_01020,311.68,48.64,2026-05-07 02:46:50
TKR_005597,AST_01017,683.7,53.61,2026-04-24 00:46:50
TKR_005598,AST_01033,867.35,49.66,2026-05-03 13:46:50
TKR_005599,AST_01037,446.12,49.39,2026-05-02 03:46:50
TKR_005600,AST_01006,746.19,71.45,2026-05-03 17:46:50
TKR_005601,AST_01016,587.92,12.62,2026-04-20 18:46:50
TKR_005602,AST_01017,676.67,38.12,2026-04-17 19:46:50
TKR_005603,AST_01025,669.72,62.2,2026-05-06 22:46:50
TKR_005604,AST_01017,685.75,31.21,2026-05-06 10:46:50
TKR_005605,AST_01017,676.94,78.07,2026-05-04 22:46:50
TKR_005606,AST_01014,132.82,67.81,2026-04-12 23:46:50
TKR_005607,AST_01017,637.35,40.92,2026-05-01 20:46:50
TKR_005608,AST_01026,853.82,67.47,2026-05-01 16:46:50
TKR_005609,AST_01032,275.77,38.24,2026-05-03 09:46:50
TKR_005610,AST_01049,909.02,23.49,2026-05-05 18:46:50
TKR_005611,AST_01012,845.32,74.26,2026-05-01 01:46:50
TKR_005612,AST_01045,764.73,54.48,2026-04-14 14:46:50
TKR_005613,AST_01007,227.01,77.24,2026-04-26 11:46:50
TKR_005614,AST_01030,448.64,72.61,2026-04-26 11:46:50
TKR_005615,AST_01047,488.37,13.48,2026-05-04 09:46:50
TKR_005616,AST_01036,163.69,57.44,2026-05-02 07:46:50
TKR_005617,AST_01017,688.89,77.7,2026-04-28 00:46:50
TKR_005618,AST_01043,169.03,52.08,2026-04-08 04:46:50
TKR_005619,AST_01000,122.74,29.28,2026-04-15 09:46:50
TKR_005620,AST_01024,269.44,31.15,2026-05-05 08:46:50
TKR_005621,AST_01033,863.09,45.81,2026-05-04 18:46:50
TKR_005622,AST_01042,348.9,51.56,2026-05-08 11:46:50
TKR_005623,AST_01018,819.39,79.19,2026-04-17 15:46:50
TKR_005624,AST_01040,694.15,76.65,2026-04-18 08:46:50
TKR_005625,AST_01041,909.46,72.98,2026-04-17 16:46:50
TKR_005626,AST_01038,292.23,44.82,2026-04-20 21:46:50
TKR_005627,AST_01018,847.19,12.47,2026-04-16 12:46:50
TKR_005628,AST_01045,781.66,25.57,2026-04-26 10:46:50
TKR_005629,AST_01034,223.92,31.01,2026-04-28 21:46:50
TKR_005630,AST_01010,158.69,16.83,2026-05-04 17:46:50
TKR_005631,AST_01008,832.67,22.81,2026-05-01 17:46:50
TKR_005632,AST_01043,161.95,25.63,2026-05-06 02:46:50
TKR_005633,AST_01019,287.63,42.46,2026-04-21 10:46:50
TKR_005634,AST_01007,238.38,14.99,2026-04-20 20:46:50
TKR_005635,AST_01012,838.97,30.88,2026-04-21 21:46:50
TKR_005636,AST_01003,585.24,79.1,2026-05-05 04:46:50
TKR_005637,AST_01029,637.82,15.66,2026-04-12 22:46:50
TKR_005638,AST_01021,278.0,10.33,2026-04-28 10:46:50
TKR_005639,AST_01017,669.72,21.09,2026-04-14 05:46:50
TKR_005640,AST_01048,377.65,40.06,2026-04-29 19:46:50
TKR_005641,AST_01027,262.34,23.96,2026-05-08 00:46:50
TKR_005642,AST_01023,253.14,11.25,2026-05-05 10:46:50
TKR_005643,AST_01000,118.35,19.03,2026-04-28 07:46:50
TKR_005644,AST_01024,265.2,13.2,2026-04-24 05:46:50
TKR_005645,AST_01018,858.83,40.36,2026-04-22 19:46:50
TKR_005646,AST_01043,164.24,23.19,2026-04-12 15:46:50
TKR_005647,AST_01025,721.12,24.78,2026-04-08 23:46:50
TKR_005648,AST_01001,234.46,12.62,2026-04-26 03:46:50
TKR_005649,AST_01040,652.63,79.63,2026-04-16 19:46:50
TKR_005650,AST_01042,331.1,18.11,2026-04-11 00:46:50
TKR_005651,AST_01028,875.35,20.72,2026-04-17 08:46:50
TKR_005652,AST_01044,870.15,17.07,2026-04-29 09:46:50
TKR_005653,AST_01033,866.23,68.15,2026-04-16 22:46:50
TKR_005654,AST_01006,703.24,64.93,2026-04-24 03:46:50
TKR_005655,AST_01031,254.75,24.12,2026-04-15 00:46:50
TKR_005656,AST_01045,768.02,73.72,2026-04-21 01:46:50
TKR_005657,AST_01044,833.48,57.01,2026-05-07 07:46:50
TKR_005658,AST_01007,174.06,45.82,2026-05-04 15:46:50
TKR_005659,AST_01046,884.39,41.97,2026-04-28 08:46:50
TKR_005660,AST_01018,883.59,71.19,2026-04-16 03:46:50
TKR_005661,AST_01018,850.42,18.11,2026-04-19 10:46:50
TKR_005662,AST_01048,386.38,21.94,2026-05-03 04:46:50
TKR_005663,AST_01022,623.83,61.31,2026-05-06 19:46:50
TKR_005664,AST_01023,264.03,29.03,2026-05-04 03:46:50
TKR_005665,AST_01024,281.38,65.78,2026-04-30 13:46:50
TKR_005666,AST_01007,236.1,17.26,2026-04-12 01:46:50
TKR_005667,AST_01037,425.29,52.79,2026-04-23 21:46:50
TKR_005668,AST_01049,990.21,60.91,2026-04-19 21:46:50
TKR_005669,AST_01008,842.79,40.85,2026-04-23 03:46:50
TKR_005670,AST_01004,104.86,57.46,2026-04-16 00:46:50
TKR_005671,AST_01049,927.63,76.9,2026-05-01 18:46:50
TKR_005672,AST_01021,277.55,40.3,2026-04-24 22:46:50
TKR_005673,AST_01046,887.18,36.94,2026-04-15 21:46:50
TKR_005674,AST_01035,474.23,75.41,2026-05-06 01:46:50
TKR_005675,AST_01032,280.09,15.24,2026-05-05 15:46:50
TKR_005676,AST_01031,198.54,55.03,2026-04-18 08:46:50
TKR_005677,AST_01025,683.93,50.11,2026-05-04 14:46:50
TKR_005678,AST_01005,582.89,44.82,2026-05-05 10:46:50
TKR_005679,AST_01041,844.82,48.44,2026-04-05 13:46:50
TKR_005680,AST_01005,614.33,72.31,2026-05-03 19:46:50
TKR_005681,AST_01035,521.03,35.43,2026-04-14 14:46:50
TKR_005682,AST_01003,610.49,52.0,2026-05-04 14:46:50
TKR_005683,AST_01045,734.84,63.15,2026-04-29 14:46:50
TKR_005684,AST_01014,139.78,30.44,2026-04-08 20:46:50
TKR_005685,AST_01033,934.51,44.47,2026-04-19 01:46:50
TKR_005686,AST_01045,745.56,23.71,2026-05-01 03:46:50
TKR_005687,AST_01007,234.66,60.18,2026-05-07 06:46:50
TKR_005688,AST_01006,743.12,51.22,2026-05-02 20:46:50
TKR_005689,AST_01049,962.48,45.29,2026-05-06 21:46:50
TKR_005690,AST_01031,252.45,50.96,2026-04-08 01:46:50
TKR_005691,AST_01032,275.29,22.16,2026-05-02 05:46:50
TKR_005692,AST_01008,819.95,32.53,2026-04-11 19:46:50
TKR_005693,AST_01024,284.52,29.15,2026-04-21 22:46:50
TKR_005694,AST_01021,264.38,52.18,2026-04-17 04:46:50
TKR_005695,AST_01047,515.04,31.97,2026-04-24 22:46:50
TKR_005696,AST_01047,497.26,53.69,2026-05-07 06:46:50
TKR_005697,AST_01018,825.29,59.73,2026-04-29 21:46:50
TKR_005698,AST_01011,100.01,18.08,2026-04-24 20:46:50
TKR_005699,AST_01022,666.9,59.71,2026-04-25 18:46:50
TKR_005700,AST_01043,163.01,69.31,2026-05-01 17:46:50
TKR_005701,AST_01000,101.45,23.99,2026-04-21 12:46:50
TKR_005702,AST_01048,387.14,20.25,2026-05-03 09:46:50
TKR_005703,AST_01003,566.78,66.98,2026-04-30 06:46:50
TKR_005704,AST_01006,723.31,25.7,2026-04-27 23:46:50
TKR_005705,AST_01041,911.13,65.92,2026-04-25 16:46:50
TKR_005706,AST_01018,847.13,76.97,2026-04-30 12:46:50
TKR_005707,AST_01043,158.47,27.59,2026-04-18 01:46:50
TKR_005708,AST_01039,267.44,73.8,2026-05-05 14:46:50
TKR_005709,AST_01045,771.1,61.69,2026-05-01 00:46:50
TKR_005710,AST_01012,831.55,22.42,2026-05-02 06:46:50
TKR_005711,AST_01043,170.5,18.35,2026-04-10 05:46:50
TKR_005712,AST_01002,715.76,50.88,2026-04-21 08:46:50
TKR_005713,AST_01016,607.02,12.8,2026-04-08 22:46:50
TKR_005714,AST_01020,382.57,44.34,2026-04-24 20:46:50
TKR_005715,AST_01036,158.37,25.4,2026-04-25 22:46:50
TKR_005716,AST_01011,98.35,48.02,2026-04-21 16:46:50
TKR_005717,AST_01025,699.0,33.17,2026-04-10 06:46:50
TKR_005718,AST_01018,859.37,79.76,2026-04-14 19:46:50
TKR_005719,AST_01048,374.32,26.82,2026-04-25 21:46:50
TKR_005720,AST_01041,926.6,57.78,2026-04-27 07:46:50
TKR_005721,AST_01020,377.99,29.8,2026-04-20 03:46:50
TKR_005722,AST_01033,926.06,41.19,2026-05-04 16:46:50
TKR_005723,AST_01002,729.9,15.76,2026-04-17 06:46:50
TKR_005724,AST_01006,721.59,10.51,2026-04-14 00:46:50
TKR_005725,AST_01004,99.81,57.98,2026-04-15 00:46:50
TKR_005726,AST_01006,746.08,61.9,2026-04-14 22:46:50
TKR_005727,AST_01027,281.85,20.76,2026-04-28 02:46:50
TKR_005728,AST_01029,630.76,22.46,2026-04-30 02:46:50
TKR_005729,AST_01016,605.48,38.53,2026-04-22 07:46:50
TKR_005730,AST_01028,835.2,57.13,2026-04-28 10:46:50
TKR_005731,AST_01034,217.21,62.22,2026-04-08 19:46:50
TKR_005732,AST_01002,775.08,17.43,2026-04-30 11:46:50
TKR_005733,AST_01043,171.0,40.64,2026-04-17 09:46:50
TKR_005734,AST_01025,664.13,25.39,2026-05-04 15:46:50
TKR_005735,AST_01047,502.08,54.38,2026-04-20 17:46:50
TKR_005736,AST_01019,298.23,10.78,2026-04-29 23:46:50
TKR_005737,AST_01035,502.21,37.59,2026-04-09 00:46:50
TKR_005738,AST_01035,510.96,73.25,2026-05-05 06:46:50
TKR_005739,AST_01022,661.08,19.97,2026-04-14 20:46:50
TKR_005740,AST_01011,98.71,22.7,2026-04-15 08:46:50
TKR_005741,AST_01036,168.28,79.6,2026-05-03 00:46:50
TKR_005742,AST_01029,670.19,27.55,2026-04-28 09:46:50
TKR_005743,AST_01012,836.89,56.99,2026-05-01 10:46:50
TKR_005744,AST_01015,546.38,41.55,2026-04-11 02:46:50
TKR_005745,AST_01039,249.9,49.68,2026-04-29 18:46:50
TKR_005746,AST_01020,387.23,59.85,2026-05-08 00:46:50
TKR_005747,AST_01041,853.54,61.31,2026-04-21 11:46:50
TKR_005748,AST_01030,455.23,48.62,2026-04-23 00:46:50
TKR_005749,AST_01011,105.47,19.8,2026-04-28 08:46:50
TKR_005750,AST_01034,217.51,15.28,2026-04-14 20:46:50
TKR_005751,AST_01001,232.8,63.84,2026-05-05 00:46:50
TKR_005752,AST_01013,812.58,79.91,2026-05-04 08:46:50
TKR_005753,AST_01030,459.27,72.4,2026-04-28 11:46:50
TKR_005754,AST_01037,426.43,45.73,2026-05-01 04:46:50
TKR_005755,AST_01025,669.81,77.48,2026-04-19 21:46:50
TKR_005756,AST_01039,249.59,21.15,2026-04-29 16:46:50
TKR_005757,AST_01036,165.12,43.85,2026-05-08 04:46:50
TKR_005758,AST_01022,621.5,28.5,2026-04-09 15:46:50
TKR_005759,AST_01014,139.03,35.29,2026-04-09 16:46:50
TKR_005760,AST_01030,442.9,55.4,2026-05-07 01:46:50
TKR_005761,AST_01006,742.56,68.44,2026-04-30 20:46:50
TKR_005762,AST_01016,574.41,36.5,2026-04-26 05:46:50
TKR_005763,AST_01037,428.65,36.34,2026-04-28 02:46:50
TKR_005764,AST_01014,133.4,43.75,2026-04-24 11:46:50
TKR_005765,AST_01038,377.33,46.02,2026-04-08 04:46:50
TKR_005766,AST_01017,655.49,60.21,2026-04-14 05:46:50
TKR_005767,AST_01007,227.82,43.52,2026-04-29 10:46:50
TKR_005768,AST_01013,770.42,13.02,2026-04-26 13:46:50
TKR_005769,AST_01036,161.51,72.36,2026-04-26 20:46:50
TKR_005770,AST_01009,702.33,38.38,2026-04-09 05:46:50
TKR_005771,AST_01036,164.99,67.49,2026-04-25 23:46:50
TKR_005772,AST_01005,628.26,21.94,2026-04-14 15:46:50
TKR_005773,AST_01026,849.97,22.73,2026-04-24 18:46:50
TKR_005774,AST_01042,353.21,74.56,2026-04-24 23:46:50
TKR_005775,AST_01038,372.62,24.16,2026-04-23 12:46:50
TKR_005776,AST_01032,272.96,22.42,2026-04-29 04:46:50
TKR_005777,AST_01039,258.99,18.23,2026-04-24 17:46:50
TKR_005778,AST_01030,466.08,10.08,2026-04-26 19:46:50
TKR_005779,AST_01049,946.39,71.24,2026-04-29 16:46:50
TKR_005780,AST_01044,902.49,36.69,2026-04-24 15:46:50
TKR_005781,AST_01037,442.37,50.33,2026-05-04 00:46:50
TKR_005782,AST_01027,267.7,70.13,2026-04-13 00:46:50
TKR_005783,AST_01018,836.01,10.38,2026-04-27 13:46:50
TKR_005784,AST_01047,493.0,10.5,2026-04-30 16:46:50
TKR_005785,AST_01041,877.86,17.46,2026-04-14 10:46:50
TKR_005786,AST_01027,284.82,39.65,2026-04-28 08:46:50
TKR_005787,AST_01023,244.88,48.65,2026-04-27 21:46:50
TKR_005788,AST_01035,501.32,27.76,2026-04-23 17:46:50
TKR_005789,AST_01019,274.87,70.47,2026-04-26 22:46:50
TKR_005790,AST_01007,219.12,45.58,2026-05-01 22:46:50
TKR_005791,AST_01021,279.37,13.64,2026-05-03 22:46:50
TKR_005792,AST_01024,286.21,43.02,2026-05-08 02:46:50
TKR_005793,AST_01038,371.51,12.64,2026-04-18 08:46:50
TKR_005794,AST_01024,281.58,30.05,2026-05-07 19:46:50
TKR_005795,AST_01038,385.43,24.12,2026-04-09 05:46:50
TKR_005796,AST_01042,336.18,64.88,2026-05-07 09:46:50
TKR_005797,AST_01032,261.18,12.52,2026-04-24 19:46:50
TKR_005798,AST_01015,438.89,37.96,2026-04-25 05:46:50
TKR_005799,AST_01042,347.39,61.58,2026-04-20 06:46:50
TKR_005800,AST_01004,105.08,49.14,2026-05-04 09:46:50
TKR_005801,AST_01037,416.23,77.41,2026-04-19 08:46:50
TKR_005802,AST_01029,643.14,38.5,2026-05-07 00:46:50
TKR_005803,AST_01006,707.36,18.19,2026-04-22 09:46:50
TKR_005804,AST_01032,278.57,50.24,2026-05-08 17:46:50
TKR_005805,AST_01044,875.65,27.03,2026-04-22 18:46:50
TKR_005806,AST_01021,273.23,51.08,2026-05-08 21:46:50
TKR_005807,AST_01001,237.65,25.43,2026-04-20 02:46:50
TKR_005808,AST_01044,917.04,46.16,2026-04-15 13:46:50
TKR_005809,AST_01000,119.0,62.42,2026-04-30 07:46:50
TKR_005810,AST_01021,273.67,34.75,2026-04-10 05:46:50
TKR_005811,AST_01036,164.26,73.69,2026-04-16 23:46:50
TKR_005812,AST_01031,248.2,26.04,2026-05-01 23:46:50
TKR_005813,AST_01015,535.37,15.49,2026-05-04 04:46:50
TKR_005814,AST_01042,359.15,77.06,2026-04-24 00:46:50
TKR_005815,AST_01030,482.74,71.67,2026-04-19 15:46:50
TKR_005816,AST_01036,169.12,74.12,2026-05-05 05:46:50
TKR_005817,AST_01017,639.94,46.8,2026-04-20 18:46:50
TKR_005818,AST_01027,275.13,37.56,2026-04-23 01:46:50
